"","X","lon","lat","epiraindiff","epirhdiff","epitdiff","finfwh","finfwf","finfwd","difflower","diffupper","V12"
"10136",16301,-73.562744140625,43.935115814209,-5.67011,-3.3903,0.385829999999999,0.6272687,0.5848348,-0.0424339,-33.87715,29.18571,0.00894288108470676
"10137",16302,-73.4996948242188,44.0372314453125,-3.21206,-2.95829000000001,0.331510000000002,0.6117368,0.5730913,-0.0386455,-34.56641,30.86549,0.0450061902594996
"10138",16303,-73.4364624023438,44.1393051147461,-2.18211,-2.96771,0.257829999999998,0.6080662,0.561056,-0.0470102,-36.20236,25.36063,0.0111242850004984
"10139",16304,-73.3729858398438,44.2413558959961,-0.896640000000001,-2.82087,0.19361,0.6010476,0.5993536,-0.00169399999999997,-26.78161,35.56009,0.00794490163740136
"10140",16305,-73.3092651367188,44.3433609008789,-6.08150999999999,-1.86854,0.371399999999998,0.6780242,0.6355692,-0.042455,-25.06375,16.33109,0.0130312039673086
"10141",16306,-73.2453308105469,44.4453468322754,-7.9267,-1.79747,0.338470000000001,0.685058,0.6444282,-0.0406297999999999,-24.71072,17.53589,0.00424718985480155
"10142",16307,-73.18115234375,44.5472946166992,3.15855,-3.08036,0.168060000000001,0.609904,0.6051097,-0.00479430000000003,-27.35449,35.2814,0.000602142820810059
"10143",16308,-73.1167602539062,44.6492080688477,2.19411,-3.15002,0.174389999999999,0.6338488,0.6112354,-0.0226134,-27.00323,27.23069,0.00464749122099306
"10145",16310,-72.9873046875,44.8529434204102,-1.80975,-3.28086,0.173580000000001,0.645094,0.6270436,-0.0180503999999999,-25.5566,27.35549,0.043339673516293
"10146",16311,-72.9221801757812,44.9547538757324,-0.291690000000003,-3.55580999999999,0.179210000000001,0.6406815,0.6209853,-0.0196962000000001,-25.37004,25.175,0.00611277792180687
"10193",16401,-76.3195190429688,38.7602157592773,10.4109,0.63024999999999,0.684139999999999,0.7772127,0.8176797,0.040467,-9.17482,21.11584,0.0400498525816033
"10194",16403,-76.2127380371094,38.9660873413086,10.41111,0.308180000000007,0.424890000000001,0.7570042,0.8202663,0.0632621,-7.622755,26.177661,0.0261792595423032
"10195",16405,-76.105224609375,39.1719284057617,5.87097,1.44152000000001,-0.400130000000001,0.6148749,0.6459359,0.031061,-20.36163,38.11006,0.00568214069970452
"10196",16406,-76.0512390136719,39.2748336791992,6.55584,1.39914999999999,-0.439420000000002,0.6104158,0.6147341,0.0043183,-26.57031,35.20852,0.0214038190061956
"10197",16409,-75.8881225585938,39.5835113525391,5.07704,0.905940000000001,-0.547930000000001,0.6379637,0.6163676,-0.0215961,-26.92509,24.33465,0.00844824583979431
"10198",16410,-75.8333740234375,39.6863822937012,1.42998,0.55183000000001,-0.747340000000001,0.6515031,0.5965853,-0.0549178,-30.41681,17.36339,0.0109882747906909
"10199",16411,-75.7784423828125,39.7892417907715,0.217420000000001,0.149850000000001,-0.69276,0.6545055,0.5754463,-0.0790592,-35.24119,14.0701,0.00294486538350469
"10200",16412,-75.7233581542969,39.89208984375,0.736519999999999,-0.0689600000000041,-0.647259999999999,0.6804792,0.5708317,-0.1096475,-38.30686,7.50127,0.00595314954709636
"10201",16413,-75.6680908203125,39.9949226379395,-0.34234,-0.510049999999993,-0.61759,0.6563936,0.5576063,-0.0987873,-37.66366,10.47389,0.0130027192279911
"10202",16414,-75.6126098632812,40.0977554321289,1.17564,-0.550460000000001,-0.604429999999997,0.6391179,0.5531902,-0.0859277000000001,-36.86198,16.60263,0.0037455713996053
"10203",16415,-75.5569458007812,40.200569152832,-1.55005,-1.02261,-0.605440000000002,0.6388111,0.5624318,-0.0763792999999999,-35.11234,16.33352,0.00500682034430611
"10204",16416,-75.5010986328125,40.3033752441406,-1.76947,-1.0997,-0.604299999999999,0.6560509,0.5841075,-0.0719434,-33.89385,14.79056,0.0239670112876027
"10205",16417,-75.445068359375,40.4061622619629,-0.703130000000002,-1.55630000000001,-0.575210000000002,0.6764812,0.5731924,-0.1032888,-35.97703,6.182987,0.00673824299289549
"10206",16418,-75.3888244628906,40.5089302062988,-0.417569999999998,-1.79674,-0.55331,0.6702078,0.545217,-0.1249908,-41.130226,4.529712,0.00565121990121042
"10207",16419,-75.3324279785156,40.6116981506348,-0.688480000000006,-1.92386,-0.519129999999997,0.6692115,0.5747354,-0.0944761,-34.614265,8.043862,0.0122403483369027
"10208",16420,-75.2758178710938,40.714427947998,-3.52886,-2.31016,-0.404340000000001,0.6558802,0.5847675,-0.0711127,-33.70582,12.5037,0.0326829564772027
"10209",16421,-75.218994140625,40.8171691894531,-7.71581,-2.81693,-0.394010000000002,0.6743001,0.598632,-0.0756680999999999,-31.26873,10.78522,0.0431255304389992
"10210",16422,-75.1620178222656,40.9198875427246,-9.46413,-2.70112,-0.236089999999997,0.669697,0.5920197,-0.0776772999999999,-31.33388,10.66137,0.00261650447309592
"10211",16423,-75.1048278808594,41.0225791931152,-10.61917,-3.13219000000001,-0.31964,0.6667564,0.5932296,-0.0735268,-30.42829,10.72815,0.0065448024780963
"10212",16424,-75.0474548339844,41.1252708435059,-9.14902,-2.70741,-0.0385799999999996,0.6694247,0.6184361,-0.0509885999999999,-27.30092,14.70286,0.0061571813105914
"10213",16425,-74.9898681640625,41.2279396057129,-12.53297,-3.69443,0.227679999999999,0.6728284,0.6017093,-0.0711191,-30.35613,13.5647,0.00572691154660276
"10214",16426,-74.93212890625,41.3305854797363,-12.55745,-3.87244999999999,0.270789999999998,0.6786122,0.5784467,-0.1001655,-34.083679,7.264818,0.00636952852029538
"10215",16427,-74.8741455078125,41.4332160949707,-11.50499,-3.59872,0.291720000000002,0.6722866,0.6221289,-0.0501577,-26.05026,13.52191,0.00502991136909969
"10216",16428,-74.8159790039062,41.5358200073242,-9.1465,-3.70845,0.384830000000001,0.677509,0.635696,-0.041813,-23.56886,14.10946,0.0041398445195
"10217",16429,-74.7576293945312,41.6384201049805,-12.17509,-3.7385,0.41789,0.675621,0.6418363,-0.0337847,-23.79998,17.01766,0.00684221726110934
"10220",16432,-74.581298828125,41.9460754394531,-10.25791,-4.12948,0.674689999999998,0.7643965,0.6790087,-0.0853878,-26.102418,6.127872,0.00562058512089436
"10221",16433,-74.5221252441406,42.0485954284668,-10.07151,-4.30065,0.902710000000003,0.7858768,0.6719672,-0.1139096,-29.67012,2.47662,0.00452782048049727
"10222",16434,-74.4627685546875,42.1510925292969,-8.34833,-4.01379,0.657789999999999,0.719027,0.6301828,-0.0888441999999999,-30.14017,8.542028,0.0286894949598988
"10223",16435,-74.4031677246094,42.2535591125488,-7.25451,-4.01994999999999,0.497069999999997,0.7266323,0.6476733,-0.078959,-27.958427,8.493635,0.0241379861754112
"10224",16436,-74.3433837890625,42.3560066223145,-6.60568,-3.89529,0.477460000000001,0.6979509,0.6259328,-0.0720181000000001,-29.27305,12.00488,0.0438584376988871
"10225",16437,-74.2833862304688,42.458423614502,-6.59332,-3.44462,0.473220000000001,0.6936422,0.6462749,-0.0473673,-27.03988,17.43464,0.0174329129644946
"10227",16439,-74.1627502441406,42.6632080078125,-4.39991,-3.30146000000001,0.366110000000003,0.6692299,0.6462051,-0.0230248000000001,-25.69753,22.20556,0.00581859559740394
"10228",16440,-74.1021118164062,42.765567779541,-3.83359,-3.2152,0.211269999999999,0.6443752,0.6387261,-0.00564910000000007,-23.33778,25.75211,0.00318449916238706
"10229",16441,-74.0412902832031,42.8679008483887,-4.6035,-3.18077,0.217649999999999,0.6337766,0.6273601,-0.00641650000000005,-23.58477,26.42534,0.00504610555800156
"10230",16442,-73.980224609375,42.9701995849609,-3.25579,-3.10594,0.192409999999999,0.6271275,0.6212947,-0.00583279999999997,-23.72424,28.08275,0.00798734869230344
"10231",16443,-73.9189758300781,43.0724754333496,-6.8829,-3.29275000000001,0.29074,0.6414765,0.6083417,-0.0331348,-27.81916,23.72832,0.00631558126249132
"10232",16444,-73.8574829101562,43.174732208252,-10.964,-3.41903000000001,0.303879999999999,0.6554757,0.6007199,-0.0547558,-31.328,18.73135,0.00228515295088982
"10233",16445,-73.7957763671875,43.2769584655762,-9.96403,-3.49055,0.28876,0.6379539,0.6060439,-0.03191,-27.61697,22.11208,0.00672365001150865
"10234",16446,-73.73388671875,43.3791542053223,-9.43698,-3.52681,0.238009999999999,0.6387576,0.5908469,-0.0479107000000001,-30.31919,18.84451,0.00481904105539854
"10235",16447,-73.6717529296875,43.4813232421875,-4.98387,-3.09522,0.258010000000002,0.6421988,0.582943,-0.0592558,-31.78245,17.89311,0.00793412996600296
"10236",16448,-73.6094055175781,43.5834655761719,-3.12392,-3.36626,0.268900000000002,0.6540922,0.5854055,-0.0686867,-32.04206,16.64098,0.0151497473171958
"10237",16449,-73.5468444824219,43.6855773925781,-2.76818,-3.55864,0.247579999999999,0.6562649,0.6143347,-0.0419302,-27.71015,20.08043,0.00226903431420311
"10238",16450,-73.4840698242188,43.7876663208008,-2.9853,-3.01307,0.236799999999999,0.6420853,0.5960878,-0.0459975,-29.43401,21.62097,0.0194513047151048
"10239",16451,-73.4210510253906,43.8897247314453,-3.01556,-2.45542999999999,0.217109999999998,0.6223851,0.5868149,-0.0355702,-30.18202,25.34975,0.0411030817524036
"10240",16452,-73.3577880859375,43.9917411804199,-2.13747,-2.21152000000001,0.14798,0.5986975,0.5872326,-0.0114649,-29.29651,33.98511,0.0355475716588032
"10241",16453,-73.2943420410156,44.0937347412109,-0.160339999999998,-2.03698999999999,0.0639300000000027,0.5967179,0.6014243,0.0047064,-24.63746,37.69084,0.00299994421029481
"10242",16454,-73.2306518554688,44.1956939697266,2.05073,-1.91077,0.0761000000000003,0.6173837,0.613744,-0.00363970000000002,-25.26616,31.97167,0.0254583079955069
"10243",16455,-73.166748046875,44.2976341247559,2.38289,-1.71179000000001,0.0893499999999996,0.6351782,0.6178122,-0.017366,-26.51175,27.50846,0.00759365791580535
"10244",16456,-73.1026000976562,44.3995323181152,1.56823,-2.54322999999999,0.16291,0.6501891,0.6141415,-0.0360476,-29.40333,25.33045,0.0187158031635022
"10245",16457,-73.0382385253906,44.501392364502,-0.851379999999999,-3.25514,0.260930000000002,0.6701415,0.6289559,-0.0411855999999999,-26.72869,19.86017,0.0031845749423951
"10246",16458,-72.9736328125,44.6032333374023,0.73657,-3.78818,0.400380000000002,0.672312,0.6317045,-0.0406075,-27.73614,20.47845,0.0479313143650018
"10250",16462,-72.7129516601562,45.0102119445801,0.50685,-4.18174999999999,0.565929999999998,0.6979252,0.6373429,-0.0605823,-25.68415,12.32522,0.0231038842901015
"10284",16537,-76.9182739257812,37.2781028747559,5.87431,-0.117409999999992,0.588659999999999,0.647962,0.6801548,0.0321927999999999,-14.47151,30.00878,0.0369523429011167
"10292",16550,-76.2409057617188,38.6157760620117,10.58149,0.832850000000008,0.68726,0.7609747,0.8143851,0.0534104,-7.676684,22.489528,0.0499829412847035
"10293",16551,-76.1875915527344,38.7186470031738,10.60195,0.610569999999996,0.712819999999999,0.7693422,0.8131311,0.0437889,-9.342283,21.817735,0.0331436746065066
"10294",16552,-76.1340942382812,38.8215065002441,9.20374,1.19183,-0.0933200000000003,0.6434031,0.683623,0.0402199,-17.35197,36.11962,0.00747769650521235
"10295",16553,-76.0804443359375,38.9243469238281,7.74447,1.44633,-0.20374,0.6348759,0.66128,0.0264040999999999,-19.77646,32.01256,0.0241539743255004
"10296",16554,-76.026611328125,39.0272026062012,6.21064,1.43626,-0.395769999999999,0.6153668,0.6272179,0.0118511,-24.13253,35.16742,0.00366305607550999
"10297",16555,-75.9725952148438,39.1300430297852,5.0951,1.46194,-0.425190000000001,0.6016334,0.6119192,0.0102858,-27.26008,41.79766,0.00822336714110605
"10298",16556,-75.9183959960938,39.2328758239746,6.25126,1.40564000000001,-0.38522,0.6055865,0.6206699,0.0150834,-23.29564,38.6338,0.00728272651721085
"10299",16557,-75.864013671875,39.335693359375,8.59345,1.40380999999999,-0.405269999999998,0.6091222,0.6153634,0.00624120000000006,-22.64252,34.17358,0.00569815547819275
"10300",16558,-75.8094482421875,39.4385108947754,9.31767,1.34074,-0.395669999999999,0.6289748,0.6164667,-0.0125080999999999,-25.33275,27.71007,0.0124457376648053
"10301",16559,-75.7546997070312,39.5413055419922,7.57395,1.29122,-0.42314,0.6310242,0.6142055,-0.0168187000000001,-26.91898,28.69504,0.0109947112375863
"10302",16560,-75.6997985839844,39.6441040039062,3.35338,1.16519,-0.522089999999999,0.6335295,0.6067718,-0.0267577,-28.90341,23.65804,0.0271622848303039
"10303",16561,-75.6447143554688,39.746883392334,2.86143,0.684840000000008,-0.713710000000003,0.6425695,0.5978387,-0.0447308000000001,-28.64352,17.2588,0.020532875081912
"10304",16562,-75.5894165039062,39.8496513366699,1.34872,0.159390000000002,-0.753740000000001,0.6500713,0.566172,-0.0838993,-35.61323,11.81591,0.00892829438321741
"10305",16563,-75.533935546875,39.9524154663086,3.73004,-0.16001,-0.663740000000001,0.662461,0.5529126,-0.1095484,-39.49328,8.78765,0.00643985743980124
"10306",16564,-75.478271484375,40.0551605224609,3.18828,-0.265020000000007,-0.653600000000001,0.636536,0.5520113,-0.0845247,-36.39117,14.3102,0.00466850523529416
"10307",16565,-75.4224243164062,40.1578941345215,2.31154,-0.524329999999992,-0.677220000000002,0.6473448,0.5532449,-0.0940999,-39.72281,13.5352,0.0231324177888013
"10308",16566,-75.3663940429688,40.260627746582,1.89495,-1.03450000000001,-0.597300000000001,0.6626113,0.5826557,-0.0799556,-34.49403,13.36423,0.00962707859358858
"10309",16567,-75.3101806640625,40.3633232116699,3.00997,-1.35661,-0.695530000000002,0.661188,0.5772976,-0.0838904,-34.56191,12.8841,0.00598197685309998
"10310",16568,-75.2537536621094,40.4660301208496,1.60972,-1.47328,-0.555309999999999,0.6641403,0.5675942,-0.0965461,-36.342805,8.279807,0.00567291614930809
"10311",16569,-75.1971435546875,40.5687065124512,-1.74227,-1.90061999999999,-0.604670000000002,0.6718522,0.5751094,-0.0967428,-35.00314,7.6486,0.00747520109179334
"10312",16570,-75.140380859375,40.6713790893555,-0.783900000000003,-2.51281999999999,-0.534469999999999,0.6718742,0.5739813,-0.0978928999999999,-36.93353,11.58493,0.035142915790999
"10313",16571,-75.0833740234375,40.7740211486816,-3.60074,-2.68567,-0.357859999999999,0.6811592,0.5993781,-0.0817810999999999,-33.50825,10.51213,0.000760611652601995
"10314",16572,-75.0261840820312,40.8766632080078,-6.19351,-3.00394,-0.354179999999999,0.6726302,0.5907835,-0.0818466999999999,-31.894012,9.997895,0.00566861505480176
"10315",16573,-74.9688110351562,40.9792823791504,-10.03216,-3.38063000000001,-0.23658,0.6741385,0.5958312,-0.0783073,-30.403434,9.702131,0.00946944830800334
"10316",16574,-74.9112548828125,41.0818939208984,-10.39897,-3.44404,-0.278279999999999,0.6750994,0.6042989,-0.0708005,-31.63786,12.25098,0.00615146711540149
"10317",16575,-74.8534851074219,41.1844749450684,-11.88177,-3.33937,0.000610000000001776,0.6738142,0.6066389,-0.0671753,-29.54863,11.66915,0.0029351912105966
"10318",16576,-74.7955322265625,41.2870407104492,-11.89537,-3.31083,-0.00745999999999825,0.6645712,0.5905816,-0.0739896,-32.32214,13.17764,0.00486998402459449
"10319",16577,-74.7373657226562,41.389591217041,-11.55745,-3.67353,0.157979999999998,0.661511,0.609237,-0.0522739999999999,-27.59037,14.68707,0.00766191986640052
"10320",16578,-74.6790161132812,41.4921226501465,-11.19019,-3.50027999999999,0.350909999999999,0.6716342,0.6355531,-0.0360811,-23.33408,15.89982,0.00551195727629761
"10321",16579,-74.6204528808594,41.5946388244629,-14.82744,-3.50350999999999,0.450710000000001,0.6760294,0.6350486,-0.0409808,-24.58641,15.4758,0.00301084709349198
"10322",16580,-74.5616760253906,41.6971321105957,-18.74821,-3.56699,0.392229999999998,0.6737874,0.6154813,-0.0583061,-27.12093,12.56935,0.00698959640270402
"10323",16581,-74.5027465820312,41.7995948791504,-17.60766,-3.65549999999999,0.39507,0.679122,0.6356111,-0.0435109,-25.10014,14.93713,0.00867418863219171
"10324",16582,-74.4435424804688,41.9020576477051,-21.26449,-3.97635000000001,0.52084,0.7076865,0.6507151,-0.0569714,-27.30568,15.20261,0.0129973156548076
"10325",16583,-74.3841857910156,42.0044937133789,-20.17567,-4.08368,0.602879999999999,0.7444041,0.6435306,-0.1008735,-31.74169,6.725765,0.0049374419509931
"10326",16584,-74.3246154785156,42.1069030761719,-15.90935,-4.05884,0.616499999999998,0.7366795,0.6472778,-0.0894017,-29.74953,8.16874,0.00918370008169944
"10327",16585,-74.2648315429688,42.2092933654785,-12.1673,-4.20589,0.581289999999999,0.7450506,0.6464924,-0.0985582,-30.28755,6.29536,0.047152651419303
"10328",16586,-74.2048645019531,42.3116607666016,-13.42868,-3.86346999999999,0.559670000000001,0.6927923,0.6174369,-0.0753554000000001,-31.41586,13.05862,0.0167284152836018
"10330",16588,-74.0842590332031,42.5163230895996,-6.63609,-3.4397,0.424810000000001,0.6723704,0.6515448,-0.0208256,-25.25788,22.73148,0.00887558990430648
"10331",16589,-74.0236511230469,42.6186180114746,-5.49685,-3.15442,0.31832,0.6523721,0.633965,-0.0184071,-24.55129,22.4479,0.0163435748228977
"10332",16590,-73.9628295898438,42.720890045166,-1.52985,-2.78235000000001,-0.0712599999999988,0.63223,0.6172087,-0.0150212999999999,-23.36852,20.40825,0.0152652148287942
"10333",16591,-73.9017944335938,42.8231468200684,-1.44375,-3.51889,-0.219999999999999,0.611282,0.6147753,0.00349330000000003,-22.39381,29.0445,0.0440700706741026
"10334",16592,-73.8405456542969,42.9253578186035,-4.13126,-3.17626,-0.0488299999999988,0.6204148,0.6020058,-0.018409,-24.70954,22.76719,0.0419277084927074
"10335",16593,-73.7790832519531,43.0275573730469,-5.15948,-3.57943,0.161359999999998,0.6200109,0.5795064,-0.0405045000000001,-28.87211,20.51133,0.0378623305250017
"10336",16594,-73.7174072265625,43.1297264099121,-5.17633,-3.68327000000001,0.14987,0.6197365,0.5844355,-0.035301,-27.19771,20.11673,0.0178412105037964
"10337",16595,-73.655517578125,43.2318649291992,-7.38861,-3.72798,0.107019999999999,0.6208644,0.5876693,-0.0331951,-28.59481,23.27544,0.0133609042224947
"10338",16596,-73.5933837890625,43.3339881896973,-8.55343,-2.90589,0.166239999999998,0.6121636,0.5747319,-0.0374317000000001,-30.52854,24.72635,0.0261308666931939
"10339",16597,-73.5310668945312,43.4360771179199,-6.91407,-3.21571999999999,0.193010000000001,0.6230103,0.5938018,-0.0292085,-28.1896,25.31438,0.00849083262050243
"10340",16598,-73.4685363769531,43.5381355285645,-5.92128,-3.33663,0.168390000000002,0.627712,0.6070138,-0.0206982,-26.28693,26.89541,0.00242328646869794
"10341",16599,-73.40576171875,43.6401634216309,-4.98423,-2.69328,0.14668,0.6212166,0.6014234,-0.0197932,-27.3648,28.87434,0.0038942964533959
"10342",16600,-73.3427734375,43.7421684265137,-2.94756,-2.48544000000001,0.1447,0.6108526,0.6071684,-0.00368419999999992,-25.58525,31.3798,0.0064585564634001
"10343",16601,-73.2795715332031,43.8441352844238,-2.103,-2.28645999999999,0.143889999999999,0.6065417,0.6006429,-0.00589879999999998,-26.55174,33.66175,0.00563732153070617
"10344",16602,-73.2161254882812,43.9460868835449,-0.808999999999997,-2.26675,0.0481200000000008,0.6038887,0.6115961,0.00770740000000003,-24.71353,37.6034,0.0060210313753899
"10345",16603,-73.1524658203125,44.0479927062988,0.428360000000005,-2.12217,0.115130000000001,0.6401707,0.6222919,-0.0178788,-25.90139,28.49176,0.00644553779250145
