,X,lon,lat,hist25,fut25,defo25,V12
11721,19285,-71.81072998,41.38305283,75.13955598,94.15060826,19.01105227,0.002719896
11722,19286,-71.74740601,41.48391342,81.97775985,97.28962713,15.31186728,0.007058518
11723,19287,-71.68386841,41.58475113,83.99109561,97.64525075,13.65415515,0.00591628
11724,19288,-71.62011719,41.68555832,85.72125799,98.39702399,12.675766,0.004484693
11725,19289,-71.55618286,41.78633881,88.44076275,98.78639107,10.34562832,0.00760076
11726,19290,-71.49200439,41.88710403,90.26695965,99.05901093,8.792051284,0.008902792
11727,19291,-71.4276123,41.98783493,91.14078748,99.11057084,7.969783357,0.008001671
11728,19292,-71.36300659,42.08854294,91.14411828,99.12166544,7.977547162,0.005097376
11729,19293,-71.29815674,42.18922424,93.0597636,99.18398685,6.124223255,0.002463924
11730,19294,-71.23312378,42.28987503,98.62438908,99.48079751,0.856408426,0.01121117
11731,19295,-71.16784668,42.39048386,98.88147295,99.47971053,0.598237574,0.013155632
11732,19296,-71.10235596,42.49107742,98.61969878,99.46000059,0.84030181,0.029203523
11733,19297,-71.03662109,42.59163666,93.43654751,99.06655876,5.630011244,0.005620849
11734,19298,-70.97070313,42.69216537,90.86738193,98.7940965,7.926714578,0.007033597
11735,19299,-70.90454102,42.79266357,87.7544654,98.06584099,10.3113756,0.019237688
11736,19300,-70.83813477,42.89313889,87.28739693,98.02216628,10.73476935,0.046431715
11737,19301,-70.77151489,42.99356842,87.46093716,95.60263828,8.141701119,0.041036872
11740,19304,-70.57028198,43.29467392,51.91477093,57.43062075,5.515849818,0.045396996
11741,19305,-70.50274658,43.39496994,86.15368741,93.82872067,7.675033266,0.045893031
11742,19306,-70.43496704,43.49524307,88.35868533,94.52458671,6.165901383,0.043830354
11743,19307,-70.36694336,43.59546661,90.59157243,91.52593734,0.934364904,0.030507129
11744,19308,-70.29870605,43.69567108,91.52347894,90.18950222,-1.333976717,0.005142646
11745,19309,-70.23022461,43.7958374,91.47216233,89.56101117,-1.911151158,0.005049116
11746,19310,-70.16149902,43.89595032,91.74752946,92.50824014,0.760710672,0.029959554
11747,19311,-70.0925293,43.99603653,92.26370902,92.86373401,0.600024989,0.002648861
11748,19312,-70.02334595,44.09608459,93.79384816,93.61176015,-0.182088005,0.039088278
11749,19313,-69.95391846,44.19609451,94.40285923,95.32195532,0.919096097,0.007274076
11750,19314,-69.88421631,44.29606628,94.47063994,95.22104122,0.750401276,0.015411699
11751,19315,-69.81427002,44.39599228,94.73815184,95.11824536,0.380093516,0.005837899
11752,19316,-69.74411011,44.49588394,95.43471086,96.10232712,0.667616264,0.030859156
11753,19317,-69.67370605,44.59573746,95.53323652,96.32097834,0.787741821,0.007964952
11754,19318,-69.60302734,44.69554901,95.36009171,96.50523663,1.145144922,0.007601316
11755,19319,-69.53210449,44.7953186,95.08557154,96.91600558,1.830434039,0.012303762
11756,19320,-69.46096802,44.89504623,93.96920361,96.16952316,2.200319555,0.006111871
11757,19321,-69.38955688,44.99472427,92.43686932,95.33353576,2.896666444,0.021986953
11758,19322,-69.31787109,45.09436417,91.51592492,95.08560859,3.569683664,0.049744732
11779,19436,-71.61288452,41.43631744,72.65898088,94.56601849,21.90703761,0.00513752
11780,19437,-71.54919434,41.53707123,77.45726208,96.51821716,19.06095509,0.005203348
11781,19438,-71.48526001,41.63779831,83.43353524,98.14373603,14.71020079,0.003053863
11782,19439,-71.42114258,41.73849106,97.16365003,99.13768772,1.974037683,0.001874046
11783,19440,-71.35678101,41.83917236,97.8777206,99.35798549,1.480264895,0.004890459
11784,19441,-71.29220581,41.93981934,90.84675018,99.0778412,8.231091015,0.007764237
11785,19442,-71.22741699,42.04043198,90.46094945,98.97977452,8.518825067,0.010390059
11786,19443,-71.16241455,42.14102554,91.32667683,99.13226001,7.80558318,0.009348814
11787,19444,-71.09719849,42.24158096,98.44821206,99.40930059,0.961088526,0.007207458
11788,19448,-70.83404541,42.64353943,84.77880748,98.19807114,13.41926366,0.023326066
11789,19461,-69.95355225,43.94625473,90.03128746,90.29134605,0.260058583,0.007749886
11790,19462,-69.88418579,44.04621506,92.92488544,93.06421846,0.139333017,0.004413101
11791,19463,-69.8145752,44.14613342,93.62642435,93.34788327,-0.278541082,0.03928972
11792,19464,-69.74468994,44.24600983,93.9959632,94.14437943,0.148416233,0.008168476
11793,19465,-69.67456055,44.34585571,94.17412346,94.33380589,0.159682431,0.026315192
11794,19466,-69.60424805,44.44565964,95.20973369,94.8544402,-0.355293485,0.004303211
11795,19467,-69.53363037,44.54542542,94.69604531,95.37725508,0.681209766,0.024844891
11796,19468,-69.46276855,44.6451416,95.48506332,96.36899224,0.883928919,0.009435262
11797,19469,-69.39169312,44.74481964,95.27166341,96.64389644,1.372233032,0.008443821
11798,19470,-69.32034302,44.8444519,93.97685998,96.09884474,2.121984756,0.003451457
11799,19471,-69.24874878,44.94404602,92.30454381,94.97923068,2.674686868,0.005274093
11800,19472,-69.17687988,45.04359818,90.97973327,95.1055086,4.125775332,0.044541165
11801,19473,-69.10479736,45.14310837,91.42298854,94.93945153,3.516462985,0.005493161
11803,19475,-68.95983887,45.3419838,89.90377648,95.50456416,5.600787676,0.037357771
11804,19476,-68.88696289,45.44135284,88.05104796,94.48720494,6.436156982,0.002545156
11805,19477,-68.81384277,45.54068756,87.84584871,94.28308429,6.437235572,0.031660555
11819,19586,-71.47857666,41.38855362,23.64596317,56.8649541,33.21899093,0.036216636
11820,19589,-71.28631592,41.69047165,78.67560546,96.17210409,17.49649862,0.004021347
11821,19590,-71.22177124,41.7910614,86.61397356,98.17584213,11.56186857,0.001174272
11822,19591,-71.15704346,41.89162827,88.79945333,98.7690952,9.969641867,0.00146681
11823,19592,-71.09207153,41.99214935,90.54471532,98.90090703,8.356191711,0.003817974
11824,19593,-71.02688599,42.09264755,97.11281962,99.36014386,2.247324237,0.005932627
11825,19594,-70.96148682,42.19313431,97.85861884,99.31140811,1.452789276,0.007822213
11826,19598,-70.69763184,42.59473038,52.54452935,62.84412466,10.29959531,0.009360695
11827,19611,-69.81481934,43.89629745,82.002737,85.55508234,3.552345339,0.033149889
11828,19612,-69.74523926,43.99616623,88.90172127,88.91707235,0.015351077,0.007022605
11829,19613,-69.67544556,44.09600067,91.82520169,91.46100846,-0.364193234,0.004951328
11830,19614,-69.60540771,44.19578934,91.89568703,93.45857161,1.562884585,0.003431262
11831,19615,-69.53512573,44.29554367,92.63254431,93.83712125,1.204576947,0.007477581
11832,19616,-69.46459961,44.39525223,92.0571564,94.29588098,2.238724578,0.011722264
11833,19617,-69.39379883,44.49492645,92.14239245,94.70684172,2.564449262,0.032693617
11834,19618,-69.32278442,44.59455872,92.66085262,95.15805716,2.497204538,0.012334056
11835,19619,-69.25149536,44.6941452,92.83870195,95.21013317,2.371431224,0.013155666
11836,19620,-69.17999268,44.79368973,92.88199823,94.96196938,2.079971151,0.019740709
11837,19621,-69.10818481,44.89319229,92.00576211,95.1151304,3.109368295,0.01963579
11838,19622,-69.03616333,44.99265289,91.23934424,94.58273567,3.343391425,0.018869327
11839,19623,-68.96386719,45.09207153,91.13720542,94.56902184,3.431816421,0.009338175
11840,19624,-68.89135742,45.1914444,92.26590955,95.56069804,3.294788491,0.028590923
11841,19625,-68.81854248,45.29076767,91.15277576,95.85208265,4.699306896,0.004054861
11843,19627,-68.67218018,45.48928452,89.11092663,95.43651794,6.325591311,0.018725797
11855,19739,-71.15170288,41.64228058,80.01319173,96.16903211,16.15584038,0.009113267
11856,19740,-71.08700562,41.74279404,84.70292439,97.62195326,12.91902887,0.007151264
11857,19741,-71.02209473,41.84326553,87.03115339,98.4881359,11.45698251,0.004788656
11858,19742,-70.9569397,41.94369888,88.99726304,98.79342609,9.796163049,0.003741236
11859,19743,-70.89160156,42.04411697,87.87143583,98.65714778,10.78571195,0.003975008
11860,19744,-70.82598877,42.14450073,86.60771019,98.69087219,12.083162,0.003968454
11861,19762,-69.60656738,43.94595718,75.95237298,80.23950854,4.287135559,0.004108563
11862,19763,-69.53659058,44.04570007,83.67518888,84.37656214,0.70137326,0.018214254
11863,19764,-69.46636963,44.14539337,87.72627866,91.24405504,3.517776374,0.029652616
11864,19765,-69.39590454,44.24506378,88.68980024,91.12382639,2.434026149,0.00380058
11866,19767,-69.25421143,44.44426346,86.98440295,91.9180164,4.933613451,0.027660317
11867,19768,-69.18301392,44.54380798,88.00051201,92.74009411,4.739582104,0.006475002
11868,19769,-69.11157227,44.64330673,89.22489119,93.6282292,4.403338008,0.021582097
11869,19770,-69.03985596,44.74275589,91.38717739,94.07576483,2.688587436,0.006015053
11870,19771,-68.96789551,44.84217453,92.25335109,95.25631884,3.002967756,0.010377138
11871,19772,-68.89569092,44.94153976,92.47776686,95.30799725,2.830230394,0.012879488
11872,19773,-68.82321167,45.04086304,92.57838308,96.03171767,3.45333459,0.018132965
11873,19774,-68.75048828,45.14014816,92.40637019,96.27081656,3.864446369,0.008650454
11874,19775,-68.67752075,45.23937988,92.05717589,95.96754003,3.910364138,0.005905195
11875,19776,-68.60430908,45.33856964,91.4084168,95.79072289,4.382306088,0.043591825
13583,5650,-84.2097168,46.56521606,93.25927367,98.78742833,5.528154654,0.005499268
13635,5800,-84.05377197,46.53372192,94.07814265,98.87841727,4.800274614,0.004949951
13905,6549,-83.32403564,46.26625824,95.33410739,98.8620653,3.527957909,0.015293884
14126,7151,-82.61010742,46.3476181,92.28070236,98.68111095,6.400408594,0.047489319
14290,7601,-82.14758301,46.2461319,96.53721497,99.07680444,2.539589478,0.033548889
14348,7750,-82.04330444,46.10551834,97.9246374,99.01248431,1.087846909,0.027786102
14349,7751,-81.99377441,46.21188736,96.34145345,98.98395009,2.642496641,0.023112946
14405,7896,-82.08724976,45.64567184,96.62781247,98.50887101,1.88105854,0.0029216
14407,7898,-81.98898315,45.85845184,97.06433858,98.46899387,1.404655296,0.040531311
14408,7899,-81.9395752,45.96480179,97.30055818,98.59193541,1.291377224,0.040226593
14409,7900,-81.88995361,46.07113647,97.13166611,98.92196505,1.790298941,0.023909912
14410,7901,-81.84014893,46.17744827,96.73491925,98.98670946,2.251790214,0.002597198
14411,7902,-81.79016113,46.28373337,95.8422895,99.02173211,3.179442612,0.011427765
14412,7903,-81.73999023,46.38999939,91.99260473,98.72071298,6.728108249,0.049989624
14472,8050,-81.73681641,46.03655243,94.49413401,97.0537368,2.559602794,0.030263977
14473,8051,-81.68673706,46.14279938,96.97809984,99.14670887,2.168609027,0.015463562
14474,8052,-81.63647461,46.24901962,96.14947537,99.05074567,2.901270306,0.002454987
14588,8315,-83.0871582,42.2417717,99.51546133,99.60402303,0.088561701,0.026070099
14609,8354,-81.22756958,46.39108658,94.11683195,98.89274057,4.775908623,0.003516998
14610,8355,-81.1762085,46.49710083,92.4942321,98.79852193,6.30428983,0.003309326
14611,8356,-81.12466431,46.60308838,90.14629651,98.82710271,8.680806202,0.028424072
14658,8464,-82.98770142,42.10227203,98.6623728,99.40002553,0.737652733,0.03997345
14682,8503,-81.12536621,46.24964905,95.95317557,98.97686092,3.023685353,0.005717163
14683,8504,-81.07394409,46.35562897,95.08074566,98.84328776,3.762542102,0.001684875
14684,8505,-81.02233887,46.46157455,99.33350544,99.4993503,0.165844868,0.003913422
14685,8506,-80.97052002,46.56749725,91.21779922,98.87660153,7.658802305,0.003017273
14686,8507,-80.91848755,46.67339325,89.82916006,98.77510639,8.94594633,0.038119202
14732,8614,-82.84414673,42.06921387,98.4486863,99.395526,0.946839704,0.015067139
14762,8655,-80.86865234,46.4258461,95.73123053,98.94785045,3.216619922,0.002193756
14763,8656,-80.81655884,46.53170013,91.70909056,98.8256159,7.116525342,0.010141296
14764,8657,-80.76428223,46.63752365,93.15294506,98.86089346,5.707948396,0.003194122
14815,8769,-82.4743042,42.56816864,98.58021914,99.21352818,0.633309041,0.002527161
14816,8770,-82.42849731,42.67457962,98.50964134,99.33204305,0.822401709,0.028076935
14817,8771,-82.38256836,42.78098679,98.209236,99.25276727,1.043531275,0.013418427
14818,8772,-82.3364563,42.88737488,98.23176036,99.2465141,1.014753744,0.018831177
14850,8804,-80.76730347,46.28410339,97.31951879,99.09996301,1.780444217,0.018200073
14851,8805,-80.71514893,46.38990402,95.54029856,98.92140075,3.381102183,0.000244904
14852,8806,-80.66281128,46.49570084,94.628312,98.8678424,4.239530395,0.041487885
14906,8920,-82.28387451,42.64076233,98.54345477,99.34999585,0.80654108,0.048112183
14907,8921,-82.2376709,42.74710464,98.3327147,99.30513857,0.972423868,0.020224457
14908,8922,-82.1913147,42.8534317,98.22566158,99.28075291,1.05509133,0.034746399
14909,8923,-82.14480591,42.95975494,98.25559228,99.29847013,1.042877852,0.019949036
14910,8924,-82.09811401,43.06605911,97.60904501,99.16111293,1.552067928,0.002945099
14911,8925,-82.05126953,43.17236328,94.18222601,98.59424916,4.412023152,0.04390625
14942,8956,-80.50927734,46.45949554,94.03904885,98.73089675,4.691847901,0.034781799
14996,9071,-82.09295654,42.71302795,98.49080811,99.37222949,0.881421374,0.019928589
14997,9072,-82.04638672,42.81929779,98.28132711,99.31518121,1.033854096,0.030684509
14998,9073,-81.99963379,42.92554855,98.42982187,99.31782076,0.887998883,0.014817657
14999,9074,-81.95269775,43.03179169,98.02785698,99.21826666,1.19040968,0.034093933
15001,9076,-81.8583374,43.24424744,94.36947986,98.66001407,4.290534217,0.002415161
15006,9081,-81.61941528,43.77516556,96.12653626,98.61889669,2.492360421,0.039249725
15007,9082,-81.57110596,43.88130569,95.60590894,98.35608017,2.750171224,0.002411652
15008,9083,-81.52261353,43.98743439,95.6132459,98.04434875,2.431102847,0.040179138
15009,9084,-81.47393799,44.09353638,95.56292091,97.83127559,2.268354684,0.012525635
15010,9085,-81.42510986,44.19963074,95.23141166,97.75430384,2.522892176,0.045479126
15084,9220,-81.99505615,42.57255936,98.88973504,99.42874641,0.539011369,0.007503204
15085,9221,-81.94842529,42.67877197,98.42610764,99.35208384,0.925976197,0.04465332
15086,9222,-81.90161133,42.78496933,98.26982516,99.31175468,1.041929527,0.003419342
15087,9223,-81.85461426,42.89115906,98.27310559,99.32385568,1.050750096,0.020773315
15088,9224,-81.80743408,42.99733734,98.24581674,99.24057357,0.994756829,0.009771423
15089,9225,-81.76013184,43.103508,97.97832291,99.24499777,1.266674856,0.046360168
15090,9226,-81.71261597,43.20965958,98.00408572,99.24804946,1.243963745,0.007275543
15091,9227,-81.66494751,43.31580353,97.79965651,99.14816018,1.348503672,0.020751038
15092,9228,-81.61709595,43.42193222,97.64002487,99.09095068,1.450925806,0.049028168
15093,9229,-81.5690918,43.52804947,96.89263681,98.83242999,1.939793187,0.011042328
15094,9230,-81.52087402,43.63415146,96.53589563,98.67502163,2.139126003,0.034974518
15095,9231,-81.47250366,43.74024963,95.96629042,98.43111597,2.464825548,0.027254028
15096,9232,-81.4239502,43.84632111,95.69227828,98.0979713,2.405693014,0.002370911
15097,9233,-81.37521362,43.95238113,95.58248982,97.97928248,2.396792659,0.017594757
15098,9234,-81.32629395,44.05842209,95.32073865,97.74989195,2.429153299,0.032128143
15099,9235,-81.27722168,44.1644516,95.49769748,97.60596053,2.108263045,0.046673279
15114,9250,-80.51849365,45.7526207,96.95917268,99.01095367,2.051780983,0.025872955
15173,9371,-81.80401611,42.64431381,98.60626937,99.43328201,0.82701264,0.010297699
15175,9373,-81.70977783,42.85657883,98.37804193,99.35093847,0.972896537,0.006356659
15176,9374,-81.66235352,42.96268845,98.23939235,99.28415902,1.044766669,0.004958038
15177,9375,-81.61480713,43.06879425,98.30716542,99.26408277,0.956917349,0.018601379
15178,9376,-81.56707764,43.17488098,98.20331315,99.22317854,1.019865395,0.003041382
15179,9377,-81.51916504,43.28095627,98.02942804,99.16053814,1.1311101,0.011791229
15180,9378,-81.47106934,43.38702393,97.38145304,98.95717452,1.575721481,0.01095459
15181,9379,-81.42282104,43.49307251,96.99401762,98.85396896,1.85995134,0.014748535
15183,9381,-81.32574463,43.70513916,95.94451372,98.29314678,2.348633054,0.005883789
15184,9382,-81.27697754,43.81114197,95.65271877,98.1957182,2.542999435,0.049164429
15187,9385,-81.1295166,44.12907028,96.25291922,97.60701289,1.354093672,0.02044632
15260,9522,-81.61254883,42.71574783,98.54456766,99.39404814,0.849480479,0.046703339
15261,9523,-81.56506348,42.82180786,98.31740103,99.36879471,1.051393675,0.026871338
15262,9524,-81.51745605,42.92785263,98.46533168,99.33560106,0.870269386,0.019603424
15264,9526,-81.42169189,43.13990402,97.93811962,99.13004038,1.19192076,0.043212128
15266,9528,-81.32522583,43.35191727,97.51028446,98.91041858,1.400134113,0.048308563
15267,9529,-81.2767334,43.457901,96.6221919,98.5816642,1.9594723,0.041167603
15346,9673,-81.42059326,42.78683472,98.49152443,99.38615352,0.894629087,0.018758545
15347,9674,-81.3727417,42.89282227,98.44718118,99.34492889,0.897747713,0.039436035
15348,9675,-81.32470703,42.99879074,98.47558755,99.31504883,0.839461277,0.04908371
15349,9676,-81.27648926,43.10474777,98.10449337,99.15457183,1.050078465,0.00623703
15351,9678,-81.17956543,43.31661987,97.0388103,98.81792383,1.779113536,0.018814697
15352,9679,-81.13079834,43.42253494,96.61894451,98.56395795,1.945013439,0.003333282
15355,9682,-80.98355103,43.74020767,95.56064604,97.69436701,2.133720969,0.031656647
15356,9683,-80.93408203,43.84606171,95.12594171,97.55327836,2.427336648,0.035143738
15380,9707,-79.69049072,46.38077927,95.90969346,98.78297068,2.873277221,0.020288544
