,X,lon,lat,epiraindiff,epirhdiff,epitdiff,finfmh,finfmf,finfmd,V12
10323,16581,-74.50274658,41.79959488,-17.60766,-3.6555,0.39507,0.6019237,0.4606348,-0.1412889,0.008674189
10324,16582,-74.44354248,41.90205765,-21.26449,-3.97635,0.52084,0.6972524,0.6163035,-0.0809489,0.012997316
10325,16583,-74.38418579,42.00449371,-20.17567,-4.08368,0.60288,0.7652339,0.6412269,-0.124007,0.004937442
10326,16584,-74.32461548,42.10690308,-15.90935,-4.05884,0.6165,0.7653025,0.6508848,-0.1144177,0.0091837
10327,16585,-74.26483154,42.20929337,-12.1673,-4.20589,0.58129,0.7900102,0.6575471,-0.1324631,0.047152651
10328,16586,-74.2048645,42.31166077,-13.42868,-3.86347,0.55967,0.6584709,0.6030119,-0.055459,0.016728415
10330,16588,-74.08425903,42.51632309,-6.63609,-3.4397,0.42481,0.5527127,0.4890755,-0.0636372,0.00887559
10331,16589,-74.02365112,42.61861801,-5.49685,-3.15442,0.31832,0.5260296,0.4374967,-0.0885329,0.016343575
10332,16590,-73.96282959,42.72089005,-1.52985,-2.78235,-0.07126,0.4431996,0.3409124,-0.1022872,0.015265215
10333,16591,-73.90179443,42.82314682,-1.44375,-3.51889,-0.22,0.403583,0.3112376,-0.0923454,0.044070071
10334,16592,-73.84054565,42.92535782,-4.13126,-3.17626,-0.04883,0.4285351,0.3140588,-0.1144763,0.041927708
10335,16593,-73.77908325,43.02755737,-5.15948,-3.57943,0.16136,0.4092853,0.3014236,-0.1078617,0.037862331
10336,16594,-73.71740723,43.12972641,-5.17633,-3.68327,0.14987,0.4127594,0.2984206,-0.1143388,0.017841211
10337,16595,-73.65551758,43.23186493,-7.38861,-3.72798,0.10702,0.4205026,0.3165291,-0.1039735,0.013360904
10338,16596,-73.59338379,43.33398819,-8.55343,-2.90589,0.16624,0.4501569,0.3559206,-0.0942363,0.026130867
10339,16597,-73.53106689,43.43607712,-6.91407,-3.21572,0.19301,0.4657989,0.3727928,-0.0930061,0.008490833
10340,16598,-73.46853638,43.53813553,-5.92128,-3.33663,0.16839,0.4789293,0.3830401,-0.0958892,0.002423286
10341,16599,-73.40576172,43.64016342,-4.98423,-2.69328,0.14668,0.4589452,0.3792455,-0.0796997,0.003894296
10342,16600,-73.34277344,43.74216843,-2.94756,-2.48544,0.1447,0.4415307,0.3787487,-0.062782,0.006458556
10343,16601,-73.27957153,43.84413528,-2.103,-2.28646,0.14389,0.4290911,0.3653063,-0.0637848,0.005637322
10344,16602,-73.21612549,43.94608688,-0.809,-2.26675,0.04812,0.4396503,0.3890246,-0.0506257,0.006021031
10345,16603,-73.15246582,44.04799271,0.42836,-2.12217,0.11513,0.4939339,0.456687,-0.0372469,0.006445538
10346,16604,-73.08859253,44.14986801,1.46446,-3.199,0.2834,0.5533052,0.4963969,-0.0569083,0.004379061
10395,16698,-76.21575928,38.36850739,10.25768,0.82024,0.8185,0.798856,0.7667306,-0.0321254,0.040282466
10396,16699,-76.16262817,38.47130203,9.36941,0.87013,0.27456,0.4718031,0.4725081,0.000705,0.006082713
10397,16700,-76.10931396,38.57410431,8.94859,1.18049,0.26609,0.4526721,0.4423987,-0.0102734,0.017241775
10398,16701,-76.05584717,38.67688751,9.40081,1.10964,0.13835,0.4282203,0.4223056,-0.0059147,0.007501778
10399,16702,-76.00216675,38.77968216,9.5046,1.47431,-0.1546,0.3788709,0.3767119,-0.002159,0.002717975
10400,16703,-75.94833374,38.88245773,7.53957,1.53713,-0.22814,0.3733854,0.3601658,-0.0132196,0.001960591
10401,16704,-75.89428711,38.98522949,6.35435,1.47065,-0.39035,0.3646302,0.3592969,-0.0053333,0.00642172
10402,16705,-75.84011841,39.08798599,5.31386,1.44541,-0.44684,0.3586655,0.3506815,-0.007984,0.007498971
10403,16706,-75.78573608,39.19073868,6.94463,1.28974,-0.35053,0.361926,0.3547743,-0.0071517,0.005287959
10404,16707,-75.73117065,39.29348373,9.08713,1.51903,-0.41227,0.3551831,0.3536986,-0.0014845,0.00770151
10405,16708,-75.67645264,39.39621735,8.59964,1.32789,-0.37956,0.3731641,0.371183,-0.0019811,0.010692162
10407,16710,-75.56640625,39.60165405,7.05643,1.12133,-0.46309,0.383255,0.3643316,-0.0189234,0.014882573
10408,16711,-75.5111084,39.70435715,9.16467,3.16967,-0.67617,0.2848568,0.2826617,-0.0021951,0.01174133
10410,16713,-75.3999939,39.909729,8.64143,2.81676,-0.84302,0.2774363,0.2814675,0.0040312,0.039209973
10411,16714,-75.34414673,40.01240921,6.11394,2.52243,-0.89817,0.292823,0.2806851,-0.0121379,0.01857995
10412,16715,-75.28811646,40.11505508,4.2706,1.8667,-1.03088,0.2987884,0.2745734,-0.024215,0.009974667
10413,16716,-75.23187256,40.21770096,1.71326,-1.07026,-0.58016,0.4541523,0.353567,-0.1005853,0.043217354
10414,16717,-75.17547607,40.32033539,1.92985,-1.0806,-0.65791,0.4698719,0.3548053,-0.1150666,0.008272791
10415,16718,-75.11889648,40.42295074,-0.05371,-1.46027,-0.71361,0.4814481,0.3540478,-0.1274003,0.015858359
10416,16719,-75.06207275,40.52554703,0.59549,-1.66526,-0.60722,0.5012506,0.3548343,-0.1464163,0.005092244
10417,16720,-75.00512695,40.62813568,-0.67812,-2.27235,-0.57809,0.5205162,0.3535201,-0.1669961,0.010584213
10418,16721,-74.94793701,40.73070908,-2.74504,-2.77771,-0.37847,0.5257328,0.3517614,-0.1739714,0.004357552
10419,16722,-74.89056396,40.83326721,-8.42432,-3.36709,-0.3968,0.5542494,0.3753421,-0.1789073,0.009364738
10420,16723,-74.83300781,40.93580627,-7.82654,-3.61338,-0.26134,0.5566195,0.3723257,-0.1842938,0.007596044
10421,16724,-74.77523804,41.03833008,-9.31242,-3.7044,-0.18624,0.5448553,0.3591632,-0.1856921,0.002226463
10422,16725,-74.71728516,41.14083862,-8.89569,-3.69875,-0.1235,0.5419844,0.3576795,-0.1843049,0.003310966
10423,16726,-74.65911865,41.24333191,-9.53551,-3.66019,-0.17423,0.5442154,0.3488654,-0.19535,0.009046758
10424,16727,-74.60076904,41.34579468,-10.2853,-3.1054,-0.01964,0.5469891,0.3494467,-0.1975424,0.007196861
10425,16728,-74.54223633,41.44825363,-11.75948,-2.98019,0.09305,0.5466037,0.3514847,-0.195119,0.012195189
10426,16729,-74.48348999,41.55068588,-14.81568,-3.33871,0.14504,0.5447916,0.3520269,-0.1927647,0.005125402
10427,16730,-74.42453003,41.65310287,-14.37151,-3.46856,0.13184,0.5399895,0.3564156,-0.1835739,0.009410043
10428,16731,-74.36538696,41.75548553,-16.3868,-3.42578,0.35157,0.5651102,0.3847482,-0.180362,0.003951912
10429,16732,-74.30603027,41.85785675,-17.36858,-3.36124,0.49447,0.5562823,0.388231,-0.1680513,0.003929835
10430,16733,-74.24645996,41.96020889,-17.81883,-3.35657,0.5929,0.560547,0.3983388,-0.1622082,0.005653995
10431,16734,-74.18670654,42.06254196,-19.47721,-3.47735,0.4964,0.6178167,0.5186219,-0.0991948,0.005946943
10432,16735,-74.12670898,42.1648407,-20.82302,-3.77913,0.52811,0.6803949,0.6077925,-0.0726024,0.008812759
10433,16736,-74.06652832,42.26712799,-13.96924,-3.51731,0.42477,0.5745757,0.4671405,-0.1074352,0.0012688
10434,16737,-74.00616455,42.36940002,-7.85805,-3.0789,0.0315,0.491734,0.3155987,-0.1761353,0.017509006
10435,16738,-73.94555664,42.47163773,-7.06829,-3.0654,0.05622,0.4802278,0.3290126,-0.1512152,0.005925512
10436,16739,-73.88476563,42.57384491,-3.04306,-2.83827,-0.04003,0.4554022,0.3408078,-0.1145944,0.033504822
10437,16740,-73.82373047,42.67604828,-0.15797,-3.05606,-0.12057,0.3923333,0.3004678,-0.0918655,0.002444649
10438,16741,-73.76251221,42.77821732,-1.90132,-3.07908,-0.12939,0.3984803,0.311704,-0.0867763,0.006018652
10439,16742,-73.7010498,42.88035202,-3.47943,-2.93546,-0.1049,0.4071139,0.3310691,-0.0760448,0.015208973
10440,16743,-73.6394043,42.98246002,-4.49566,-2.93714,-0.24225,0.4214967,0.3289512,-0.0925455,0.009676725
10441,16744,-73.57754517,43.08454132,-6.41554,-3.06371,-0.02341,0.4253458,0.3357161,-0.0896297,0.025832363
10442,16745,-73.51544189,43.18661118,-6.00999,-3.03277,0.00526,0.4245166,0.3417152,-0.0828014,0.00306822
10443,16746,-73.453125,43.28863907,-4.52026,-3.0448,0.06897,0.4421011,0.3556784,-0.0864227,0.006943626
10444,16747,-73.390625,43.39064407,-7.30186,-3.0691,0.14111,0.4584252,0.3850529,-0.0733723,0.005458634
10445,16748,-73.32788086,43.49262238,-6.81314,-3.03214,0.14575,0.4850117,0.402306,-0.0827057,0.011273613
10446,16749,-73.26489258,43.59457397,-5.52026,-2.87003,0.08683,0.4926262,0.4181569,-0.0744693,0.005508294
10447,16750,-73.20172119,43.69649124,-6.24382,-2.70467,0.05215,0.489389,0.416116,-0.073273,0.002239619
10448,16751,-73.13830566,43.79838181,-6.19937,-2.7653,0.08067,0.5079882,0.4472606,-0.0607276,0.005316624
10449,16752,-73.07467651,43.90023804,-4.28159,-3.84843,0.36849,0.5780941,0.5128068,-0.0652873,0.010014901
10450,16753,-73.01080322,44.00206375,4.34593,-3.63661,0.65141,0.7306496,0.620076,-0.1105736,0.011826106
10453,16756,-72.81787109,44.3073616,1.96937,-3.49375,0.67485,0.6334325,0.5680156,-0.0654169,0.005739854
10497,16848,-76.08474731,38.32683945,15.21044,0.98302,0.82644,0.8082461,0.7990892,-0.0091569,0.041000127
10498,16849,-76.03143311,38.42955017,9.37771,1.0673,0.25247,0.462606,0.4784184,0.0158124,0.005898495
10499,16850,-75.97793579,38.53227234,7.73747,1.13336,0.17085,0.4133824,0.4285045,0.0151221,0.008774758
10500,16851,-75.92425537,38.63498688,8.26743,1.22363,0.06926,0.3933839,0.3969021,0.0035182,0.008664941
10501,16852,-75.87042236,38.73769379,8.85616,1.40483,-0.14938,0.3781859,0.3777634,-0.0004225,0.010460736
10502,16853,-75.81640625,38.84039307,7.79549,1.42798,-0.25848,0.3729714,0.365561,-0.0074104,0.012072257
10503,16854,-75.76220703,38.94308472,6.21516,1.44175,-0.3049,0.3639502,0.3597847,-0.0041655,0.008092871
10504,16855,-75.70782471,39.04576874,6.27836,1.4169,-0.39691,0.3723288,0.3636491,-0.0086797,0.005950523
10505,16856,-75.65325928,39.14843369,6.81717,1.44976,-0.42957,0.3637894,0.3566963,-0.0070931,0.00606008
10506,16857,-75.59851074,39.25110626,7.55356,1.45823,-0.43614,0.3604395,0.3618054,0.0013659,0.012213028
10508,16859,-75.48846436,39.45640564,10.01128,0.63032,-0.10961,0.6404494,0.6375586,-0.0028908,0.038577114
10509,16860,-75.43319702,39.55904388,10.03782,1.54089,-0.32543,0.3921454,0.375221,-0.0169244,0.007332322
10510,16861,-75.37771606,39.66167068,9.18717,1.3799,-0.38709,0.3741468,0.3561277,-0.0180191,0.032896129
10511,16862,-75.32208252,39.76428604,7.94441,1.06841,-0.59634,0.3570285,0.3312962,-0.0257323,0.019112317
10512,16863,-75.26623535,39.86688614,11.76879,3.16547,-0.67883,0.2830314,0.2758575,-0.0071739,0.049772613
10516,16867,-75.04095459,40.27716827,3.36266,-0.76454,-0.70081,0.4313155,0.3336271,-0.0976884,0.00238799
10517,16868,-74.98419189,40.37971497,1.38173,-1.06163,-0.65308,0.4602505,0.3419998,-0.1182507,0.015484552
10518,16869,-74.92721558,40.48222733,-1.90181,-1.71842,-0.71624,0.4878737,0.3543478,-0.1335259,0.00588597
10519,16870,-74.87005615,40.58473206,-0.42297,-1.61427,-0.66494,0.5026089,0.351945,-0.1506639,0.01372339
10520,16871,-74.81268311,40.68722916,-0.51904,-2.48447,-0.52968,0.5173103,0.3534843,-0.163826,0.014528459
10521,16872,-74.75512695,40.78970718,-4.58878,-3.06029,-0.3878,0.552068,0.3677627,-0.1843053,0.007779267
10522,16873,-74.6973877,40.89215851,-7.3552,-3.69199,-0.23083,0.5760667,0.3647489,-0.2113178,0.004151692
10523,16874,-74.63943481,40.99460602,-8.5396,-3.64755,-0.25464,0.5735391,0.364856,-0.2086831,0.002608036
10524,16875,-74.58129883,41.09703827,-9.26569,-3.78563,-0.06678,0.560374,0.3620027,-0.1983713,0.006968941
10525,16876,-74.52294922,41.19944,-7.16979,-3.74643,-0.17391,0.5482141,0.345699,-0.2025151,0.008278354
10526,16877,-74.4644165,41.30183411,-7.84781,-3.5859,-0.21478,0.5257624,0.3396865,-0.1860759,0.003332891
10527,16878,-74.40567017,41.40420914,-8.74245,-3.35437,-0.24012,0.5132344,0.3254617,-0.1877727,0.014891562
10528,16879,-74.34674072,41.50655746,-8.62265,-3.05897,-0.18771,0.5074087,0.3244996,-0.1829091,0.017461323
10529,16880,-74.28759766,41.60889435,-7.21223,-2.6873,-0.05303,0.5172001,0.3446407,-0.1725594,0.015774206
10530,16881,-74.22824097,41.71120071,-10.79566,-3.13182,0.1027,0.5182079,0.3394617,-0.1787462,0.007055182
10531,16882,-74.16870117,41.81349182,-10.48526,-2.87367,0.10591,0.5026124,0.3239688,-0.1786436,0.00377783
10532,16883,-74.10894775,41.91575623,-8.81338,-2.68487,-0.11755,0.4876445,0.3082214,-0.1794231,0.010320882
10533,16884,-74.04898071,42.01800537,-10.78131,-2.85081,0.05994,0.4985696,0.3287555,-0.1698141,0.009829223
10534,16885,-73.98883057,42.12023163,-11.52769,-3.05932,0.04456,0.5091377,0.3335135,-0.1756242,0.004071409
10535,16886,-73.92843628,42.222435,-5.92277,-2.75117,-0.01211,0.4661795,0.317595,-0.1485845,0.016945582
10536,16887,-73.86785889,42.32461166,-3.84275,-2.45222,-0.01989,0.435231,0.3122838,-0.1229472,0.022498311
10539,16890,-73.68487549,42.63102722,1.47067,-2.59975,-0.12635,0.4391441,0.3513198,-0.0878243,0.019270724
10540,16891,-73.6234436,42.73310089,0.7421,-2.85998,0.00218,0.4674533,0.3731011,-0.0943522,0.000605639
10541,16892,-73.5617981,42.83516693,-1.69158,-3.01319,0.02028,0.4572852,0.3680962,-0.089189,0.007828172
10542,16893,-73.49993896,42.93718719,-3.51493,-3.05591,0.03325,0.4547261,0.3635036,-0.0912225,0.007053781
10543,16894,-73.43786621,43.0391922,-2.29004,-3.2166,0.05373,0.4687475,0.3859397,-0.0828078,0.005924457
10544,16895,-73.37561035,43.1411705,-2.42977,-3.08166,0.09213,0.4913511,0.4206981,-0.070653,0.014451707
10545,16896,-73.31311035,43.24311829,-2.39362,-2.85645,0.17221,0.5274622,0.4569725,-0.0704897,0.009964214
10546,16897,-73.25036621,43.345047,-2.35298,-2.88288,0.14302,0.5316499,0.4590867,-0.0725632,0.007088356
10547,16898,-73.18743896,43.44693756,-4.53127,-3.17305,0.09862,0.5566435,0.5001533,-0.0564902,0.010420161
10548,16899,-73.12426758,43.54879379,-8.03403,-3.3945,0.09272,0.5650463,0.5089736,-0.0560727,0.020523782
10549,16900,-73.06088257,43.65063477,-6.69208,-3.48854,0.15798,0.5636754,0.4939657,-0.0697097,0.002372232
10598,16999,-75.90039063,38.38763809,10.09121,0.94713,0.22698,0.4629917,0.4796119,0.0166202,0.009634174
10599,17000,-75.84671021,38.49027634,7.47992,1.00317,0.0763,0.4088,0.4290525,0.0202525,0.004940349
10600,17001,-75.79284668,38.59291077,8.75564,1.19513,0.12178,0.4008321,0.3999311,-0.000901,0.001596476
10601,17002,-75.73883057,38.69553375,9.72694,1.39593,0.13025,0.376932,0.3826995,0.0057675,0.00390943
10602,17003,-75.68463135,38.79815292,8.07922,1.35315,-0.25063,0.3828884,0.3798047,-0.0030837,0.008065383
10603,17004,-75.63024902,38.90077209,7.54537,1.39967,-0.28871,0.3787103,0.3740787,-0.0046316,0.006975484
10604,17005,-75.57568359,39.00337601,6.18068,1.43304,-0.3119,0.3800252,0.3695238,-0.0105014,0.004746714
10605,17006,-75.52093506,39.10597992,6.37908,1.40887,-0.35071,0.3895105,0.3706912,-0.0188193,0.008764311
10606,17007,-75.46603394,39.20856094,6.60173,1.29549,-0.39041,0.4020149,0.3830754,-0.0189395,0.010378005
10607,17009,-75.35565186,39.41371536,9.30865,1.18136,-0.38785,0.4052998,0.4053334,3.36E-05,0.005944965
10608,17010,-75.3001709,39.51625824,9.83524,1.37667,-0.36614,0.4065453,0.3833714,-0.0231739,0.009044802
10609,17011,-75.24450684,39.61881256,10.24421,1.42506,-0.3626,0.3823605,0.3478799,-0.0344806,0.009775484
10610,17012,-75.18865967,39.72134781,9.22528,1.19855,-0.42138,0.372741,0.341509,-0.031232,0.006334393
10611,17013,-75.13262939,39.8238678,12.05133,3.04202,-0.68325,0.2899205,0.2815439,-0.0083766,0.005940312
10612,17014,-75.07641602,39.92637634,10.40481,3.20821,-0.73405,0.2735876,0.268568,-0.0050196,0.041169479
10613,17015,-75.02001953,40.02888489,8.06314,2.81717,-0.77814,0.2880603,0.2633825,-0.0246778,0.016136831
10615,17017,-74.90667725,40.23383713,1.21595,-0.59919,-0.83101,0.4187652,0.3277329,-0.0910323,0.046715361
10616,17018,-74.84967041,40.33628845,-0.53041,-0.83516,-0.67497,0.4502836,0.3382078,-0.1120758,0.006985525
10617,17019,-74.7925415,40.43874359,-1.4048,-1.12726,-0.6638,0.4607879,0.3395639,-0.121224,0.00698778
10618,17020,-74.73516846,40.5411644,0.11992,-1.16202,-0.76363,0.4593041,0.3363858,-0.1229183,0.00561657
10619,17021,-74.6776123,40.64357376,0.37657,-1.41548,-0.72326,0.4875237,0.351168,-0.1363557,0.022707052
10620,17022,-74.61987305,40.74597168,-1.65507,-2.30956,-0.48848,0.5210678,0.3446947,-0.1763731,0.005845854
10621,17023,-74.56195068,40.84834671,-4.94449,-2.76318,-0.32505,0.5276232,0.3518516,-0.1757716,0.010011523
10622,17024,-74.5038147,40.95070267,-10.11732,-3.11536,-0.17999,0.5469687,0.3483223,-0.1986464,0.005075507
10623,17025,-74.44549561,41.05305099,-9.51311,-3.43259,-0.18403,0.5553561,0.3541354,-0.2012207,0.00575573
10624,17026,-74.38696289,41.15538025,-8.29882,-3.38078,-0.21644,0.5683199,0.356166,-0.2121539,0.00528827
10625,17027,-74.32821655,41.25769806,-7.17028,-3.21154,-0.12562,0.5413602,0.3499588,-0.1914014,0.006470257
10626,17028,-74.26928711,41.35997772,-7.60636,-3.34953,-0.15125,0.5241308,0.3368907,-0.1872401,0.004577877
10627,17029,-74.21014404,41.46225357,-6.91467,-3.27842,-0.15589,0.5056004,0.3233673,-0.1822331,0.002550746
10628,17030,-74.15081787,41.5644989,-6.98058,-3.08407,-0.24453,0.4968919,0.328243,-0.1686489,0.009860094
10629,17031,-74.09130859,41.66674042,-8.25612,-3.04182,-0.18067,0.5061981,0.3304624,-0.1757357,0.006740657
10630,17032,-74.03155518,41.7689476,-5.57185,-3.10672,-0.19235,0.4752673,0.3212686,-0.1539987,0.002136088
10631,17033,-73.97161865,41.8711319,-5.29392,-2.95466,-0.1997,0.4593916,0.3150807,-0.1443109,0.006913685
10632,17034,-73.91146851,41.97329712,-5.07955,-2.81592,-0.25275,0.458325,0.3209808,-0.1373442,0.01488414
10634,17036,-73.79055786,42.17756653,-4.8859,-2.64775,-0.20172,0.4384186,0.3200542,-0.1183644,0.010561527
10635,17037,-73.72979736,42.27967453,-4.20823,-2.60729,-0.13803,0.4382033,0.3317582,-0.1064451,0.018711031
10636,17038,-73.66879272,42.38174438,-2.48724,-2.77385,-0.08855,0.4484308,0.3352806,-0.1131502,0.028751751
10637,17039,-73.60760498,42.48378372,-1.5704,-2.70926,-0.08272,0.4645301,0.3672738,-0.0972563,0.044979716
10638,17040,-73.54620361,42.5858078,1.42996,-3.24616,0.12206,0.5227685,0.4365656,-0.0862029,0.003280269
10639,17041,-73.48458862,42.68781662,2.87614,-3.11186,0.28202,0.593874,0.5477012,-0.0461728,0.049910455
10640,17042,-73.42276001,42.78978729,2.52718,-2.91415,0.27798,0.55656,0.5055551,-0.0510049,0.003228832
10641,17043,-73.36071777,42.89174652,2.11208,-3.03702,0.15104,0.4999157,0.4369684,-0.0629473,0.007185437
10642,17044,-73.29846191,42.99365997,-0.298,-3.01704,0.21216,0.5364314,0.470605,-0.0658264,0.021551614
10643,17045,-73.23596191,43.09555435,-5.50971,-3.42841,0.12074,0.6228336,0.5578293,-0.0650043,0.00229059
10644,17046,-73.17327881,43.19742966,-5.73495,-4.02524,0.35752,0.700439,0.6107248,-0.0897142,0.018524409
10690,17148,-75.82318115,38.24298096,10.96407,1.01431,0.41438,0.5008349,0.5439781,0.0431432,0.021246785
10691,17149,-75.76953125,38.34555817,8.96373,1.05236,0.29909,0.4431431,0.4811283,0.0379852,0.006752349
10692,17150,-75.71566772,38.4481163,8.58914,1.06043,0.18483,0.4021894,0.4286544,0.026465,0.002815987
10693,17151,-75.66162109,38.55067062,9.31703,0.86633,0.06823,0.3912552,0.4017105,0.0104553,0.034337031
10694,17152,-75.60742188,38.65322113,8.94072,0.89312,-0.00528,0.3879075,0.3958931,0.0079856,0.007244113
10695,17153,-75.55303955,38.75576401,8.68984,1.24389,0.08965,0.3809265,0.3831869,0.0022604,0.0248199
10696,17154,-75.49850464,38.85830307,8.48338,1.35659,-0.13117,0.3827611,0.3737853,-0.0089758,0.014880818
10697,17155,-75.4437561,38.96082687,6.33176,1.26677,-0.15653,0.4050623,0.390322,-0.0147403,0.007186219
10698,17159,-75.22296143,39.37083435,9.90017,1.08031,-0.43333,0.4093143,0.4023985,-0.0069158,0.007226385
10699,17160,-75.16732788,39.47332001,11.90574,1.31718,-0.38224,0.393842,0.383891,-0.009951,0.010421589
10700,17161,-75.11148071,39.57579041,9.12207,1.15879,-0.3467,0.3998444,0.3780557,-0.0217887,0.008316842
10701,17162,-75.05548096,39.67823792,9.95615,1.13855,-0.36777,0.3942458,0.3551448,-0.039101,0.006584012
10702,17163,-74.99926758,39.78068542,9.46597,0.95683,-0.44093,0.39211,0.3481931,-0.0439169,0.00645212
10703,17164,-74.94287109,39.88311386,9.79784,2.81629,-0.64812,0.2969739,0.2788868,-0.0180871,0.008220073
10704,17165,-74.8862915,39.98553085,7.24296,0.73815,-0.66647,0.3731183,0.323761,-0.0493573,0.012338524
10705,17166,-74.82949829,40.08794022,8.93898,2.57874,-0.75987,0.3061146,0.2714886,-0.034626,0.022002596
10707,17168,-74.71539307,40.29270172,0.32906,-0.61729,-0.78609,0.432109,0.330227,-0.101882,0.019924091
10708,17169,-74.65802002,40.39507294,1.06858,-0.78109,-0.70587,0.4450078,0.334645,-0.1103628,0.008123922
10709,17170,-74.60049438,40.49741745,2.43616,-0.78497,-0.71593,0.4400859,0.3380146,-0.1020713,0.003496957
10710,17171,-74.54275513,40.59975052,1.62555,-1.04036,-0.76952,0.4556593,0.3419456,-0.1137137,0.003826769
10711,17172,-74.48483276,40.70206833,0.96457,-1.41473,-0.74099,0.4836044,0.3505367,-0.1330677,0.007107783
10712,17173,-74.42669678,40.80437088,3.11563,0.37371,-0.97949,0.3443969,0.2781882,-0.0662087,0.007205218
10713,17174,-74.3684082,40.9066391,-1.44115,-2.08508,-0.48077,0.4812919,0.3176123,-0.1636796,0.003737603
10714,17175,-74.30987549,41.00891495,-4.67041,-2.28089,-0.38074,0.4943172,0.3250557,-0.1692615,0.003055562
10715,17176,-74.25115967,41.11115265,-6.66008,-2.93352,-0.13238,0.5196625,0.3235919,-0.1960706,0.008176487
