"","X","lon","lat","epirainh","epirainf","epiraindiff","epirhh","epirhf","epirhdiff","epiaveth","epiavetf","epiavetdiff","V12"
"15443",9836,-80.6372680664062,44.1275100708008,40.50464,45.27993,4.77529,80.20341,78.09231,-2.11110000000001,17.01559,18.31841,1.30282,0.0302420043946086
"15454",9847,-80.0722045898438,45.2894020080566,55.04878,70.50948,15.4607,74.94246,73.23838,-1.70407999999999,17.78038,18.74197,0.961589999999998,0.0333934020995983
"15455",9848,-80.0196533203125,45.394905090332,52.10777,63.97976,11.87199,75.43379,73.83007,-1.60372,17.58337,18.7127,1.12933,0.020251770019506
"15457",9850,-79.9140014648438,45.6058349609375,44.06513,50.15316,6.08803,76.62233,74.43766,-2.18467000000001,17.33527,18.47829,1.14302,0.00683349609369799
"15463",9856,-79.5922546386719,46.2380218505859,62.8827,74.6186,11.7359,74.6294,73.48894,-1.14046,18.25158,19.20632,0.954740000000001,0.0192327880860006
"15468",9861,-79.3184509277344,46.7640953063965,36.17289,36.0539,-0.118990000000004,77.25025,73.49366,-3.75658999999999,17.17484,18.53601,1.36117,0.0243556213379037
"15514",9974,-81.0837707519531,42.8221817016602,33.84395,31.67228,-2.17167,72.48112,70.49307,-1.98805,18.01738,18.67122,0.653840000000002,0.0284109497071086
"15515",9975,-81.0352783203125,42.9280242919922,36.4747,31.90545,-4.56925,72.64864,70.46344,-2.18519999999999,17.94857,18.61088,0.662310000000002,0.0272540283203
"15516",9976,-80.9866027832031,43.0338439941406,38.41554,32.87876,-5.53678,73.08403,70.93217,-2.15186,17.84541,18.59475,0.74934,0.0195532226562989
"15517",9977,-80.937744140625,43.1396560668945,35.87269,33.31741,-2.55528,73.84601,71.62063,-2.22538,17.77809,18.63776,0.859670000000001,0.027599792480494
"15519",9979,-80.8395385742188,43.3512344360352,31.25876,30.94395,-0.314809999999998,75.24122,73.15243,-2.08879,17.71214,18.60839,0.896249999999998,0.0157730102540086
"15520",9980,-80.7901611328125,43.4570083618164,32.30125,33.38935,1.0881,74.85349,72.37792,-2.47556999999999,17.69334,18.63573,0.94239,0.0171694946288952
"15521",9981,-80.7406005859375,43.5627593994141,34.59079,34.49155,-0.0992400000000018,76.51252,74.24001,-2.27251,17.62861,18.57316,0.944550000000003,0.0166400146484023
"15523",9983,-80.6409301757812,43.7742195129395,37.83009,37.26196,-0.568129999999996,78.05392,75.78697,-2.26695000000001,17.38558,18.47501,1.08943,0.0117106628416863
"15524",9984,-80.5908203125,43.8799285888672,37.93927,39.38513,1.44586,78.81407,76.60554,-2.20853,17.21871,18.4239,1.20519,0.0257489013672014
"15525",9985,-80.54052734375,43.9856185913086,36.55083,39.01557,2.46474,79.70233,77.54449,-2.15784000000001,17.02157,18.32813,1.30656,0.0450912475586023
"15533",9993,-80.1314392089844,44.8304786682129,58.10777,72.95393,14.84616,75.65904,74.54196,-1.11708,18.35466,19.28344,0.92878,0.0290394592284926
"15535",9995,-80.0272827148438,45.0414924621582,61.89038,79.82591,17.93553,76.06434,75.10233,-0.962010000000006,18.2948,19.31313,1.01833,0.0212248229979934
"15595",10123,-80.9880981445312,42.6808090209961,36.58324,34.23739,-2.34585000000001,72.62217,70.51974,-2.10243,18.04948,18.76144,0.711960000000001,0.0460928344727094
"15596",10124,-80.9395446777344,42.7865791320801,35.63854,31.0992,-4.53934,72.34385,70.29928,-2.04457000000001,18.02648,18.68566,0.659179999999999,0.0170344543456977
"15598",10126,-80.8419189453125,42.9981117248535,35.03306,30.0815,-4.95156,73.45366,71.3316,-2.12206,17.85838,18.59639,0.738009999999999,0.019969329833998
"15599",10127,-80.7928466796875,43.1038475036621,33.42037,29.05282,-4.36755,73.42659,71.08463,-2.34196,17.79426,18.62688,0.832619999999999,0.0260008239745986
"15600",10128,-80.7435913085938,43.2095794677734,30.19148,26.7762,-3.41528,73.45006,71.16386,-2.28619999999999,17.81107,18.70506,0.893989999999999,0.0268292236327952
"15601",10129,-80.6941528320312,43.3152961730957,30.41625,29.09905,-1.3172,73.83097,71.72805,-2.10292,17.76798,18.71512,0.947139999999997,0.0205509948730977
"15602",10130,-80.64453125,43.4210014343262,30.81472,30.58184,-0.232880000000002,73.92677,71.63223,-2.29454,17.76455,18.66057,0.89602,0.033529815673802
"15603",10131,-80.5947265625,43.5266799926758,31.4006,32.18031,0.779709999999998,75.66089,73.5386,-2.12228999999999,17.62378,18.52676,0.902979999999999,0.0369534301757994
"15604",10132,-80.5447692871094,43.6323432922363,34.37667,34.25261,-0.12406,76.43339,74.46184,-1.97155000000001,17.57044,18.52166,0.951219999999999,0.00788742065429204
"15614",10142,-80.0347900390625,44.6881065368652,63.09566,74.40471,11.30905,75.27669,74.17975,-1.09694,18.30341,19.30698,1.00357,0.0366835021972989
"15615",10143,-79.9827270507812,44.7935752868652,45.75884,56.88238,11.12354,73.38211,71.9958,-1.38630999999999,17.95805,18.77966,0.82161,0.00369766235360913
"15618",10146,-79.825439453125,45.1098556518555,55.93012,61.48556,5.55544,75.7176,73.87368,-1.84392000000001,17.6986,18.66025,0.961650000000002,0.0297048950194991
"15619",10147,-79.7726440429688,45.2152366638184,52.59607,57.0658,4.46973000000001,75.63857,74.00736,-1.63121,17.5007,18.62265,1.12195,0.0475926208495849
"15676",10273,-80.8442993164062,42.6450843811035,40.57958,35.33276,-5.24682,72.6129,70.48289,-2.13001,18.03668,18.75367,0.716989999999999,0.0292149353026971
"15677",10274,-80.7955322265625,42.7508010864258,37.56947,32.15093,-5.41854,72.22173,70.04974,-2.17198999999999,18.05479,18.74084,0.686049999999998,0.00866668701169715
"15678",10275,-80.7465515136719,42.8564949035645,34.76654,30.20991,-4.55663,72.23797,70.13513,-2.10284,17.97883,18.61402,0.635190000000001,0.0319535827635917
"15680",10277,-80.6481323242188,43.0678596496582,29.49706,26.55749,-2.93957,72.96067,70.86616,-2.09451,17.85741,18.60366,0.74625,0.0159919738770142
"15681",10278,-80.5986328125,43.1735191345215,29.66064,25.86283,-3.79781,72.60809,70.30293,-2.30516,17.86191,18.61548,0.75357,0.0048863220214912
"15682",10279,-80.5489501953125,43.279167175293,30.41723,29.60966,-0.807569999999998,73.03461,70.83011,-2.2045,17.83453,18.72094,0.886409999999998,0.0102169799804912
"15683",10280,-80.4991149902344,43.3847999572754,29.81531,29.50261,-0.3127,72.94351,70.62442,-2.31909,17.84526,18.69646,0.851199999999999,0.0156849670409969
"15684",10281,-80.4490966796875,43.490421295166,29.93079,28.90119,-1.0296,74.56583,72.62028,-1.94555000000001,17.70417,18.55388,0.849709999999998,0.0163246154785028
"15686",10283,-80.3484802246094,43.701602935791,36.04485,34.90181,-1.14304,76.39204,74.13955,-2.25248999999999,17.55804,18.52041,0.96237,0.01812271118159
"15690",10287,-80.1450500488281,44.1237716674805,31.35307,28.34983,-3.00324,75.89749,73.86202,-2.03547,17.38578,18.52341,1.13763,0.0212783813475923
"15691",10288,-80.0937194824219,44.2292709350586,32.21026,29.96351,-2.24675,73.16743,71.14218,-2.02525,17.79561,18.66494,0.869330000000001,0.017009582519492
"15692",10289,-80.0422058105469,44.3347549438477,33.38989,33.18728,-0.20261,73.22305,71.15886,-2.06419,17.82389,18.67041,0.846520000000002,0.0380392456053897
"15693",10290,-79.990478515625,44.4402160644531,36.37765,41.42774,5.05009,73.2864,71.1823,-2.1041,17.87545,18.73875,0.863299999999999,0.00526245117190882
"15694",10291,-79.9385986328125,44.5456581115723,45.78458,51.15274,5.36816,74.07597,72.11999,-1.95598,17.84451,18.6378,0.793289999999999,0.0270594787598029
"15695",10292,-79.8865051269531,44.6510772705078,50.67312,56.55722,5.8841,74.89251,73.0862,-1.80631,17.83536,18.5629,0.727539999999998,0.00758239746090084
"15697",10294,-79.78173828125,44.8618583679199,52.64274,55.84439,3.20164999999999,75.34422,73.58008,-1.76414000000001,17.78862,18.54252,0.753899999999998,0.00359664916989999
"15698",10295,-79.7290649414062,44.967212677002,56.99155,55.96007,-1.03147999999999,74.98643,73.16359,-1.82284,17.76469,18.62452,0.859829999999999,0.00314773559581027
"15700",10297,-79.6231689453125,45.177864074707,50.66151,54.31653,3.65502,75.74035,74.08192,-1.65843000000001,17.4006,18.58441,1.18381,0.00396697998049689
"15710",10307,-79.0814208984375,46.2296333312988,37.51072,42.59732,5.0866,76.68705,73.80265,-2.8844,17.19061,18.45151,1.2609,0.0467875671386935
"15757",10423,-80.7006530761719,42.6091842651367,41.42298,36.32761,-5.09537,72.84469,70.69648,-2.14821000000001,18.03139,18.71849,0.687100000000001,0.0364688110352063
"15758",10424,-80.6516418457031,42.7148208618164,35.49999,32.76667,-2.73332,72.49115,70.2717,-2.21945000000001,18.00556,18.72905,0.723490000000002,0.00853729248050428
"15759",10425,-80.6024780273438,42.8204460144043,33.57068,29.08794,-4.48274,72.04933,69.97433,-2.075,18.01459,18.65351,0.638920000000002,0.00792404174811168
"15760",10426,-80.5531005859375,42.9260673522949,30.03502,27.33336,-2.70166,72.08838,69.95788,-2.1305,17.97812,18.5982,0.620079999999998,0.00796676635740567
"15761",10427,-80.5035705566406,43.0316734313965,28.79,25.67763,-3.11237,71.98761,69.74197,-2.24564000000001,17.93909,18.61082,0.67173,0.00310287475589632
"15762",10428,-80.453857421875,43.137264251709,28.31913,24.8374,-3.48173,71.89196,69.64428,-2.24768,17.93514,18.58535,0.650209999999998,0.0165931701660114
"15763",10429,-80.4039306640625,43.242847442627,29.93603,25.69081,-4.24522,72.12986,69.93953,-2.19032999999999,17.88644,18.57814,0.691700000000001,0.0132218933104937
"15764",10430,-80.3538818359375,43.3484115600586,30.99674,28.51902,-2.47772,72.14766,69.82881,-2.31885,17.89213,18.71993,0.8278,0.0227066040039006
"15765",10431,-80.3035888671875,43.4539604187012,31.71305,29.30181,-2.41124,73.06524,70.81004,-2.2552,17.83967,18.72061,0.880939999999999,0.0475492858886923
"15770",10436,-80.0495300292969,43.9814453125,27.93335,26.90023,-1.03312,74.63076,72.82919,-1.80157,17.58674,18.56821,0.981470000000002,0.00191528320309686
"15771",10437,-79.9981689453125,44.0868988037109,27.48621,27.63827,0.152059999999999,72.43388,70.68986,-1.74402000000001,17.80946,18.67944,0.869979999999998,0.0112701416015923
"15772",10438,-79.9465942382812,44.1923332214355,29.36959,28.67144,-0.698149999999998,71.99759,69.99921,-1.99838,17.91313,18.76955,0.85642,0.0207389831543097
"15774",10440,-79.8428955078125,44.403133392334,36.94462,39.43484,2.49022,73.64846,71.69048,-1.95798000000001,17.84217,18.58685,0.744679999999999,0.0360289001464977
"15775",10441,-79.790771484375,44.5085029602051,43.07494,46.38213,3.30719,74.28571,72.18101,-2.10469999999999,17.82937,18.61379,0.784420000000001,0.0277314758300946
"15776",10442,-79.7384338378906,44.6138610839844,46.56253,50.11422,3.55169,73.95923,72.45442,-1.50481000000001,17.80535,18.56749,0.762139999999999,0.00729492187500114
"15777",10443,-79.6859130859375,44.7191925048828,47.33058,49.38008,2.0495,73.55998,72.09015,-1.46983,17.8249,18.59191,0.767009999999999,0.0017205810546983
"15778",10444,-79.6331787109375,44.8244972229004,50.22628,50.06601,-0.160270000000004,74.55633,72.8666,-1.68973,17.81893,18.59526,0.776329999999998,0.00232406616211023
"15779",10445,-79.5802917480469,44.9297790527344,52.45539,51.22558,-1.22981,74.69185,72.91878,-1.77307,17.80092,18.67494,0.874019999999998,0.0349291992186878
"15791",10457,-78.9296875,46.1913452148438,33.08348,39.46877,6.38529,76.83035,73.98786,-2.84249,17.16314,18.40419,1.24105,0.0189672851562008
"15837",10573,-80.5571899414062,42.573070526123,40.48327,35.09167,-5.3916,72.97763,70.78035,-2.19728000000001,18.02802,18.58787,0.559849999999997,0.0347395324708089
"15838",10574,-80.5079650878906,42.6786499023438,36.74505,32.89525,-3.8498,72.40886,70.26216,-2.14670000000001,17.9927,18.68239,0.689690000000002,0.0106848144532066
"15839",10575,-80.4585571289062,42.7842102050781,32.77106,29.41828,-3.35278,72.1032,69.89816,-2.20504,17.9842,18.63349,0.649289999999997,0.00434692382809487
"15840",10576,-80.4089660644531,42.8897743225098,31.10912,28.12419,-2.98493,72.0284,69.80984,-2.21856000000001,17.98329,18.59437,0.611080000000001,0.0191917419432954
"15841",10577,-80.3591918945312,42.995304107666,29.01642,25.55308,-3.46334,71.72447,69.42522,-2.29925,17.9768,18.58952,0.612719999999999,0.0144960021971983
"15842",10578,-80.3092346191406,43.1008262634277,28.7992,26.35683,-2.44237,71.46471,69.15651,-2.3082,17.97745,18.58168,0.604229999999998,0.0165916442871037
"15843",10579,-80.2590942382812,43.2063369750977,30.58383,25.83775,-4.74608,71.56002,69.22575,-2.33426999999999,17.95763,18.57475,0.61712,0.00956878662111649
"15844",10580,-80.2088012695312,43.3118286132812,32.06436,27.16841,-4.89595,72.20836,69.93181,-2.27655,17.88553,18.59102,0.705490000000001,0.0243701171876012
"15845",10581,-80.1583251953125,43.417308807373,32.657,29.23296,-3.42404,71.38015,69.18465,-2.1955,17.94509,18.77026,0.82517,0.0489836120605034
"15846",10582,-80.1076354980469,43.5227699279785,29.19709,26.52162,-2.67547,72.17005,70.15805,-2.012,17.89064,18.71572,0.82508,0.0401344299316051
"15847",10583,-80.0567626953125,43.6282196044922,27.83108,25.74093,-2.09015,72.2234,70.30254,-1.92086,17.88845,18.75701,0.868560000000002,0.0485430908203028
"15848",10584,-80.0057373046875,43.7336463928223,28.1725,25.52347,-2.64903,73.499,71.8387,-1.66029999999999,17.85411,18.68724,0.833130000000001,0.0170909118651963
"15849",10585,-79.9544677734375,43.8390617370605,27.23237,26.48631,-0.74606,73.034,71.4202,-1.61380000000001,17.8105,18.7052,0.8947,0.023529510497994
"15850",10586,-79.903076171875,43.9444580078125,25.37505,27.01752,1.64247,72.21191,70.55156,-1.66035000000001,17.85888,18.66007,0.801190000000002,0.0113818359374989
"15851",10587,-79.8514404296875,44.0498428344727,27.292,28.76063,1.46863,70.96239,69.48402,-1.47837,17.93025,18.7692,0.838950000000001,0.0434024047852049
"15853",10589,-79.7476806640625,44.2605323791504,32.60791,33.56686,0.958950000000002,73.18376,71.27467,-1.90909000000001,17.8209,18.58812,0.767219999999998,0.0121482849121008
"15854",10590,-79.6954956054688,44.3658599853516,37.15081,35.25521,-1.8956,73.66452,71.58249,-2.08202999999999,17.83779,18.57841,0.740620000000003,0.0413555908204088
"15855",10591,-79.6431274414062,44.4711570739746,43.15218,39.64139,-3.51079,74.57584,72.52062,-2.05522000000001,17.78435,18.56547,0.781120000000001,0.0457154846192012
"15857",10593,-79.5377807617188,44.6817016601562,44.32415,43.61283,-0.711320000000001,73.48595,71.74337,-1.74258,17.82801,18.58302,0.755010000000002,0.0455175781249935
"15858",10594,-79.4848327636719,44.786937713623,47.53523,45.87636,-1.65887,75.28536,73.20353,-2.08183,17.709,18.52465,0.815650000000002,0.00210494995109656
"15859",10595,-79.4317016601562,44.8921546936035,52.23268,52.17294,-0.059740000000005,74.96225,72.95103,-2.01121999999999,17.63271,18.58157,0.94886,0.00385635375968718
"15919",10725,-80.3148193359375,42.7477836608887,33.44244,31.18987,-2.25257,72.59713,70.26229,-2.33484000000001,17.95601,18.67275,0.716740000000001,0.00296432495120058
"15920",10726,-80.2650146484375,42.8532676696777,31.08108,28.72712,-2.35396,72.14426,69.76718,-2.37708000000001,17.98513,18.66779,0.682659999999998,0.00174697875979746
"15921",10727,-80.2149963378906,42.9587478637695,29.48492,27.19852,-2.2864,72.20193,69.91715,-2.28478,17.97525,18.59199,0.61674,0.00624847412110086
"15922",10728,-80.1648254394531,43.0641975402832,29.8305,24.88357,-4.94693,71.57149,69.14172,-2.42976999999999,17.96407,18.59097,0.626899999999999,0.00597702026370683
"15923",10729,-80.1144409179688,43.1696319580078,30.92284,26.2486,-4.67424,71.58831,69.14796,-2.44035000000001,17.97724,18.55681,0.57957,0.00592712402338691
"15924",10730,-80.0639038085938,43.2750587463379,29.77748,26.9098,-2.86768,71.97156,69.58948,-2.38208,17.90076,18.5369,0.636140000000001,0.00615493774408549
"15925",10731,-80.01318359375,43.3804740905762,29.27709,25.46518,-3.81191,72.50777,70.22738,-2.28039,17.87627,18.66528,0.789009999999998,0.031342315673804
"15926",10732,-79.9622802734375,43.4858627319336,26.88322,23.99649,-2.88673,71.55771,69.65597,-1.90174,17.96638,18.75165,0.785270000000001,0.00641754150390739
"15927",10733,-79.9111938476562,43.5912399291992,26.08839,22.57879,-3.5096,72.13532,70.42006,-1.71525999999999,17.97044,18.75453,0.784089999999999,0.0399539184569875
"15928",10734,-79.8599243164062,43.6966018676758,25.48764,23.71689,-1.77075,71.54367,70.02752,-1.51615000000001,18.01215,18.74629,0.73414,0.0316775512696168
"15930",10736,-79.7567749023438,43.9072647094727,26.07563,28.35452,2.27889,70.95897,69.58231,-1.37665999999999,17.94666,18.77613,0.829469999999997,0.025489807128892
"15931",10737,-79.7049560546875,44.0125846862793,28.14814,30.71632,2.56818,72.79229,71.06084,-1.73145,17.82938,18.60596,0.776579999999999,0.0376286315917937
"15933",10739,-79.6007080078125,44.2231407165527,32.54478,30.0021,-2.54268,72.72916,70.90568,-1.82347999999999,17.85887,18.64261,0.783740000000002,0.0461512756348057
"15934",10740,-79.5482788085938,44.3283958435059,59.19996,52.43001,-6.76994999999999,74.70765,73.17687,-1.53078000000001,18.27403,19.29774,1.02371,0.0033253479002866
"15935",10741,-79.4956665039062,44.4336280822754,58.06936,52.28401,-5.78535,75.03464,73.61831,-1.41633,18.25683,19.2474,0.990569999999998,0.0320384216307943
"15938",10744,-79.336669921875,44.7491912841797,45.53785,43.09562,-2.44223,73.59317,71.76366,-1.82951,17.78141,18.5936,0.812189999999998,0.0474786376952991
"15939",10745,-79.2832641601562,44.8543319702148,50.48324,50.11457,-0.368670000000002,74.52127,72.43986,-2.08141000000001,17.60508,18.57757,0.972490000000001,0.0139321899413929
"15999",10876,-80.1212158203125,42.816593170166,33.3731,31.87588,-1.49722,73.02919,70.61245,-2.41674,17.93355,18.64706,0.713509999999999,0.017191009521504
"16000",10877,-80.0709838867188,42.9219932556152,31.83175,29.217,-2.61475,72.59652,70.15952,-2.437,17.96906,18.62775,0.65869,0.0329771423340119
"16001",10878,-80.0205688476562,43.0273742675781,32.01631,27.58208,-4.43423,72.05131,69.46581,-2.5855,17.95953,18.5601,0.600569999999998,0.00819458007809715
"16002",10879,-79.969970703125,43.1327514648438,29.5783,26.63157,-2.94673,71.83979,69.36969,-2.47009999999999,17.92273,18.54932,0.62659,0.0322192382811934
"16003",10880,-79.9192199707031,43.238094329834,28.69136,26.04853,-2.64283,71.45096,68.99164,-2.45931999999999,17.96204,18.56655,0.604510000000001,0.0226856994629046
"16004",10881,-79.8682556152344,43.343448638916,28.98608,25.68408,-3.302,70.02819,67.81806,-2.21012999999999,18.06972,18.68786,0.61814,0.00519302368159913
"16005",10882,-79.817138671875,43.4487609863281,27.53096,23.29294,-4.23802,70.73674,68.41482,-2.32191999999999,18.06691,18.6297,0.56279,0.00337768554690854
"16006",10883,-79.7658081054688,43.5540657043457,26.25343,21.89882,-4.35461,70.56274,68.48907,-2.07367000000001,18.10216,18.65357,0.551409999999997,0.0482575988769014
